GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q9UKT9	IKZF3	involved_in	GO:0030888	regulation of B cell proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O08900	9606	UniProt		P
UniProtKB	Q9UKV0	HDAC9	involved_in	GO:0048742	regulation of skeletal muscle fiber development	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q99N13	9606	BHF-UCL		P
UniProtKB	Q9UKV0	HDAC9	involved_in	GO:0051153	regulation of striated muscle cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q99N13	9606	BHF-UCL		P
UniProtKB	Q9UKV0	HDAC9	involved_in	GO:0048742	regulation of skeletal muscle fiber development	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q99N13	9606	UniProt		P
UniProtKB	Q9UKV0	HDAC9	involved_in	GO:0051153	regulation of striated muscle cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q99N13	9606	UniProt		P
UniProtKB	Q9UKV3	ACIN1	involved_in	GO:0045657	positive regulation of monocyte differentiation	ECO:0000270	IEP	PMID:12393560		9606	UniProt		P
UniProtKB	Q9UKV3-1	ACIN1	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000314	IDA	PMID:12665594		9606	UniProt		P
UniProtKB	Q9UKV3-3	ACIN1	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000314	IDA	PMID:12665594		9606	UniProt		P
UniProtKB	Q9UKW4	VAV3	involved_in	GO:0030890	positive regulation of B cell proliferation	ECO:0000315	IMP	PMID:17875758		9606	UniProt		P
UniProtKB	Q9UKZ4	TENM1	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000304	TAS	PMID:10556288		9606	PINC		P
UniProtKB	Q9UL15	BAG5	involved_in	GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	ECO:0000314	IDA	PMID:24475098		9606	ParkinsonsUK-UCL		P
UniProtKB	Q9UL17	TBX21	involved_in	GO:0045580	regulation of T cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9JKD8	9606	UniProt		P
UniProtKB	Q9UL17	TBX21	involved_in	GO:2000320	negative regulation of T-helper 17 cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9JKD8	9606	UniProt		P
UniProtKB	Q9UL17	TBX21	involved_in	GO:2000329	negative regulation of T-helper 17 cell lineage commitment	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9JKD8	9606	UniProt		P
UniProtKB	Q9UL17	TBX21	involved_in	GO:0045580	regulation of T cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JKD8|ensembl:ENSMUSP00000001484	9606	Ensembl		P
UniProtKB	Q9UL17	TBX21	involved_in	GO:2000320	negative regulation of T-helper 17 cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JKD8|ensembl:ENSMUSP00000001484	9606	Ensembl		P
UniProtKB	Q9UL17	TBX21	involved_in	GO:2000329	negative regulation of T-helper 17 cell lineage commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JKD8|ensembl:ENSMUSP00000001484	9606	Ensembl		P
UniProtKB	Q9UL19	PLAAT4	involved_in	GO:0045618	positive regulation of keratinocyte differentiation	ECO:0000315	IMP	PMID:17762858		9606	UniProt		P
UniProtKB	Q9UL19	PLAAT4	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033210	9606	InterPro		P
UniProtKB	Q9UL19	PLAAT4	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000304	TAS	PMID:9843971		9606	PINC		P
UniProtKB	Q9UL25	RAB21	involved_in	GO:0050775	positive regulation of dendrite morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35282|ensembl:ENSMUSP00000020343	9606	Ensembl		P
UniProtKB	Q9UL32	BOK	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026298|InterPro:IPR036834	9606	InterPro		P
UniProtKB	Q9UL41	PNMA3	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q96BY2	9606	UniProt		P
UniProtKB	Q9UL42	PNMA2	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q96BY2	9606	UniProt		P
UniProtKB	Q9UL45	BLOC1S6	involved_in	GO:0050942	positive regulation of pigment cell differentiation	ECO:0000314	IDA	PMID:17182842		9606	UniProt		P
UniProtKB	Q9UL46	PSME2	involved_in	GO:2000045	regulation of G1/S transition of mitotic cell cycle	ECO:0000318	IBA	PMID:21873635	FB:FBgn0029133|PANTHER:PTN000069920	9606	GO_Central		P
UniProtKB	Q9UL49	TCFL5	involved_in	GO:0042127	regulation of cell population proliferation	ECO:0000270	IEP	PMID:9763657		9606	UniProt		P
UniProtKB	Q9UL49	TCFL5	involved_in	GO:0045595	regulation of cell differentiation	ECO:0000270	IEP	PMID:9763657		9606	UniProt		P
UniProtKB	Q9UL54	TAOK2	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000315	IMP	PMID:17396146		9606	UniProt		P
UniProtKB	Q9UL62	TRPC5	involved_in	GO:0045666	positive regulation of neuron differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VD38|ensembl:ENSRNOP00000009400	9606	Ensembl		P
UniProtKB	Q9UL62	TRPC5	involved_in	GO:0045666	positive regulation of neuron differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1M176|ensembl:ENSRNOP00000009400	9606	Ensembl		P
UniProtKB	Q9UL62	TRPC5	involved_in	GO:0045773	positive regulation of axon extension	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VD38|ensembl:ENSRNOP00000009400	9606	Ensembl		P
UniProtKB	Q9UL62	TRPC5	involved_in	GO:0045773	positive regulation of axon extension	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1M176|ensembl:ENSRNOP00000009400	9606	Ensembl		P
UniProtKB	Q9UL62	TRPC5	involved_in	GO:0050774	negative regulation of dendrite morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VD38|ensembl:ENSRNOP00000009400	9606	Ensembl		P
UniProtKB	Q9UL62	TRPC5	involved_in	GO:0050774	negative regulation of dendrite morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1M176|ensembl:ENSRNOP00000009400	9606	Ensembl		P
UniProtKB	Q9UL62	TRPC5	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VD38|ensembl:ENSRNOP00000009400	9606	Ensembl		P
UniProtKB	Q9UL62	TRPC5	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1M176|ensembl:ENSRNOP00000009400	9606	Ensembl		P
UniProtKB	Q9ULC4	MCTS1	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000304	TAS	PMID:9766643		9606	PINC		P
UniProtKB	Q9ULC5-1	ACSL5	involved_in	GO:2001236	regulation of extrinsic apoptotic signaling pathway	ECO:0000314	IDA	PMID:17681178		9606	UniProt	occurs_in(CL:1000335)	P
UniProtKB	Q9ULD5	ZNF777	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000315	IMP	PMID:25560148		9606	UniProt		P
UniProtKB	Q9ULD6	INTU	involved_in	GO:0010839	negative regulation of keratinocyte proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q059U7|ensembl:ENSMUSP00000088725	9606	Ensembl		P
UniProtKB	Q9ULF5	SLC39A10	involved_in	GO:0030890	positive regulation of B cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P5F6|ensembl:ENSMUSP00000027131	9606	Ensembl		P
UniProtKB	Q9ULF5	SLC39A10	involved_in	GO:0002903	negative regulation of B cell apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P5F6|ensembl:ENSMUSP00000027131	9606	Ensembl		P
UniProtKB	Q9ULG1	INO80	involved_in	GO:0010571	positive regulation of nuclear cell cycle DNA replication	ECO:0000315	IMP	PMID:20237820		9606	UniProt		P
UniProtKB	Q9ULG1	INO80	involved_in	GO:2000045	regulation of G1/S transition of mitotic cell cycle	ECO:0000315	IMP	PMID:20237820		9606	UniProt		P
UniProtKB	Q9ULG1	INO80	involved_in	GO:0051726	regulation of cell cycle	ECO:0000315	IMP	PMID:26340092		9606	ComplexPortal		P
UniProtKB	Q9ULG6	CCPG1	involved_in	GO:0045787	positive regulation of cell cycle	ECO:0000315	IMP	PMID:20957177		9606	UniProt		P
UniProtKB	Q9ULG6	CCPG1	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000315	IMP	PMID:20957177		9606	UniProt		P
UniProtKB	Q9ULJ6	ZMIZ1	involved_in	GO:0045582	positive regulation of T cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6P1E1	9606	UniProt		P
UniProtKB	Q9ULJ6	ZMIZ1	involved_in	GO:0045582	positive regulation of T cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P1E1|ensembl:ENSMUSP00000124863	9606	Ensembl		P
UniProtKB	Q9ULJ6	ZMIZ1	involved_in	GO:0048146	positive regulation of fibroblast proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P1E1|ensembl:ENSMUSP00000124863	9606	Ensembl		P
UniProtKB	Q9ULL4	PLXNB3	involved_in	GO:0050772	positive regulation of axonogenesis	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2154238|MGI:MGI:2154239|PANTHER:PTN001861955	9606	GO_Central		P
UniProtKB	Q9ULL4	PLXNB3	involved_in	GO:0001938	positive regulation of endothelial cell proliferation	ECO:0000315	IMP	PMID:19850054		9606	UniProt		P
UniProtKB	Q9ULM3	YEATS2	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3TUF7|ensembl:ENSMUSP00000111222	9606	Ensembl		P
UniProtKB	Q9ULM3	YEATS2	involved_in	GO:0051726	regulation of cell cycle	ECO:0000315	IMP	PMID:19103755		9606	ComplexPortal		P
UniProtKB	Q9ULM6	CNOT6	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000315	IMP	PMID:21233283		9606	UniProt		P
UniProtKB	Q9ULP0	NDRG4	involved_in	GO:0048662	negative regulation of smooth muscle cell proliferation	ECO:0000314	IDA	PMID:12755708		9606	BHF-UCL		P
UniProtKB	Q9ULV4	CORO1C	involved_in	GO:1900025	negative regulation of substrate adhesion-dependent cell spreading	ECO:0000315	IMP	PMID:19913511		9606	UniProt	occurs_in(CL:0002563)	P
UniProtKB	Q9ULV5	HSF4	involved_in	GO:0045597	positive regulation of cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0L1|ensembl:ENSMUSP00000048904	9606	Ensembl		P
UniProtKB	Q9ULV5	HSF4	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0L1|ensembl:ENSMUSP00000048904	9606	Ensembl		P
UniProtKB	Q9ULW0	TPX2	involved_in	GO:0060236	regulation of mitotic spindle organization	ECO:0000250	ISS	PMID:18663142	UniProtKB:A2APB8	9606	UniProt		P
UniProtKB	Q9ULW0	TPX2	involved_in	GO:0060236	regulation of mitotic spindle organization	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009675	9606	InterPro		P
UniProtKB	Q9ULW0	TPX2	involved_in	GO:0060236	regulation of mitotic spindle organization	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2APB8|ensembl:ENSMUSP00000128888	9606	Ensembl		P
UniProtKB	Q9ULW6	NAP1L2	involved_in	GO:0045666	positive regulation of neuron differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51860|ensembl:ENSMUSP00000112677	9606	Ensembl		P
UniProtKB	Q9ULX5	RNF112	involved_in	GO:0051726	regulation of cell cycle	ECO:0000314	IDA	PMID:28684796		9606	UniProt		P
UniProtKB	Q9ULX5	RNF112	involved_in	GO:0045666	positive regulation of neuron differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q96DY5|ensembl:ENSMUSP00000059903	9606	Ensembl		P
UniProtKB	Q9ULX5	RNF112	involved_in	GO:0045687	positive regulation of glial cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q96DY5|ensembl:ENSMUSP00000059903	9606	Ensembl		P
UniProtKB	Q9ULX9	MAFF	involved_in	GO:0045604	regulation of epidermal cell differentiation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:96910|PANTHER:PTN002562047	9606	GO_Central		P
UniProtKB	Q9ULX9	MAFF	involved_in	GO:0045604	regulation of epidermal cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54791|ensembl:ENSMUSP00000094076	9606	Ensembl		P
UniProtKB	Q9ULZ1	APLN	involved_in	GO:1905564	positive regulation of vascular endothelial cell proliferation	ECO:0000314	IDA	PMID:23263626		9606	BHF-UCL	results_in_division_of(CL:1001568)	P
UniProtKB	Q9ULZ1	APLN	involved_in	GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation	ECO:0000315	IMP	PMID:23263626		9606	BHF-UCL	regulates_o_occurs_in(CL:0002591)	P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	ECO:0000314	IDA	PMID:16964285		9606	UniProt		P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:2001242	regulation of intrinsic apoptotic signaling pathway	ECO:0000314	IDA	PMID:14730312		9606	UniProt		P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000314	IDA	PMID:12646168		9606	UniProt		P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0042104	positive regulation of activated T cell proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9EPB4	9606	UniProt		P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001315	9606	InterPro		P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0042104	positive regulation of activated T cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9EPB4|ensembl:ENSMUSP00000033056	9606	Ensembl		P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9EPB4|ensembl:ENSMUSP00000033056	9606	Ensembl		P
UniProtKB	Q9UM11	FZR1	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000314	IDA	PMID:18662541		9606	UniProt		P
UniProtKB	Q9UM11	FZR1	involved_in	GO:0040020	regulation of meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R1K5|ensembl:ENSMUSP00000114203	9606	Ensembl		P
UniProtKB	Q9UM11	FZR1	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R1K5|ensembl:ENSMUSP00000114203	9606	Ensembl		P
UniProtKB	Q9UM11	FZR1	involved_in	GO:0051445	regulation of meiotic cell cycle	ECO:0005547	IC	PMID:15678131		9606	ComplexPortal		P
UniProtKB	Q9UM11	FZR1	involved_in	GO:0007346	regulation of mitotic cell cycle	ECO:0005547	IC	PMID:15678131		9606	ComplexPortal		P
UniProtKB	Q9UM13	ANAPC10	involved_in	GO:0051445	regulation of meiotic cell cycle	ECO:0005547	IC	PMID:15678131		9606	ComplexPortal		P
UniProtKB	Q9UM13	ANAPC10	involved_in	GO:0007346	regulation of mitotic cell cycle	ECO:0005547	IC	PMID:15678131		9606	ComplexPortal		P
UniProtKB	Q9UM44	HHLA2	involved_in	GO:0042104	positive regulation of activated T cell proliferation	ECO:0000314	IDA	PMID:23784006		9606	UniProt		P
UniProtKB	Q9UM47	NOTCH3	involved_in	GO:0045596	negative regulation of cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61982|ensembl:ENSMUSP00000085016	9606	Ensembl		P
UniProtKB	Q9UM47	NOTCH3	involved_in	GO:0045665	negative regulation of neuron differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61982|ensembl:ENSMUSP00000085016	9606	Ensembl		P
UniProtKB	Q9UM47	NOTCH3	involved_in	GO:0048661	positive regulation of smooth muscle cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61982|ensembl:ENSMUSP00000085016	9606	Ensembl		P
UniProtKB	Q9UM63	PLAGL1	involved_in	GO:0051726	regulation of cell cycle	ECO:0000304	TAS	PMID:9184226		9606	PINC		P
UniProtKB	Q9UM73	ALK	involved_in	GO:0042127	regulation of cell population proliferation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:103305|PANTHER:PTN000699408	9606	GO_Central		P
UniProtKB	Q9UM73	ALK	involved_in	GO:0045664	regulation of neuron differentiation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000699407|ZFIN:ZDB-GENE-031027-1	9606	GO_Central		P
UniProtKB	Q9UM73	ALK	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000304	TAS	PMID:19459784		9606	UniProt		P
UniProtKB	Q9UM73	ALK	involved_in	GO:0042127	regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97793|ensembl:ENSMUSP00000083840	9606	Ensembl		P
UniProtKB	Q9UM82	SPATA2	involved_in	GO:0060544	regulation of necroptotic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2146885|PANTHER:PTN002691991|UniProtKB:Q9UM82	9606	GO_Central		P
UniProtKB	Q9UM82	SPATA2	involved_in	GO:0060544	regulation of necroptotic process	ECO:0000314	IDA	PMID:27307491		9606	UniProt		P
UniProtKB	Q9UM82	SPATA2	involved_in	GO:0060544	regulation of necroptotic process	ECO:0000314	IDA	PMID:27458237		9606	UniProt		P
UniProtKB	Q9UM82	SPATA2	involved_in	GO:0060544	regulation of necroptotic process	ECO:0000314	IDA	PMID:27545878		9606	UniProt		P
UniProtKB	Q9UM82	SPATA2	involved_in	GO:0060544	regulation of necroptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K004|ensembl:ENSMUSP00000057095	9606	Ensembl		P
UniProtKB	Q9UMR3	TBX20	involved_in	GO:0010718	positive regulation of epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ES03|ensembl:ENSMUSP00000052591	9606	Ensembl		P
UniProtKB	Q9UMR3	TBX20	involved_in	GO:0060045	positive regulation of cardiac muscle cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ES03|ensembl:ENSMUSP00000052591	9606	Ensembl		P
UniProtKB	Q9UMR3	TBX20	involved_in	GO:0060045	positive regulation of cardiac muscle cell proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9ES03	9606	BHF-UCL		P
UniProtKB	Q9UMS4	PRPF19	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000315	IMP	PMID:24332808		9606	UniProt		P
UniProtKB	Q9UMS4	PRPF19	involved_in	GO:0045666	positive regulation of neuron differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JMJ4|ensembl:ENSRNOP00000028373	9606	Ensembl		P
UniProtKB	Q9UMS4	PRPF19	involved_in	GO:0048711	positive regulation of astrocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JMJ4|ensembl:ENSRNOP00000028373	9606	Ensembl		P
UniProtKB	Q9UMX0	UBQLN1	involved_in	GO:1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	ECO:0000315	IMP	PMID:12095988		9606	BHF-UCL		P
UniProtKB	Q9UMX1	SUFU	involved_in	GO:0045668	negative regulation of osteoblast differentiation	ECO:0000304	TAS	PMID:11001584		9606	BHF-UCL		P
UniProtKB	Q9UMX3	BOK	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000314	IDA	PMID:16302269		9606	UniProt		P
UniProtKB	Q9UMX3	BOK	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000314	IDA	PMID:27505430		9606	UniProt		P
UniProtKB	Q9UMX3	BOK	involved_in	GO:1901382	regulation of chorionic trophoblast cell proliferation	ECO:0000314	IDA	PMID:19942931		9606	UniProt		P
UniProtKB	Q9UMX3	BOK	involved_in	GO:1904708	regulation of granulosa cell apoptotic process	ECO:0000315	IMP	PMID:20673843		9606	UniProt		P
UniProtKB	Q9UMX3	BOK	involved_in	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O35425	9606	UniProt		P
UniProtKB	Q9UMX3	BOK	involved_in	GO:1902237	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O35425	9606	UniProt		P
UniProtKB	Q9UMX3	BOK	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026298|InterPro:IPR036834	9606	InterPro		P
UniProtKB	Q9UMX3	BOK	involved_in	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35425|ensembl:ENSMUSP00000027499	9606	Ensembl		P
UniProtKB	Q9UMX3	BOK	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q792S6|ensembl:ENSRNOP00000024693	9606	Ensembl		P
UniProtKB	Q9UMX3	BOK	involved_in	GO:0043524	negative regulation of neuron apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35425|ensembl:ENSMUSP00000027499	9606	Ensembl		P
UniProtKB	Q9UMX3	BOK	involved_in	GO:1901029	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35425|ensembl:ENSMUSP00000027499	9606	Ensembl		P
UniProtKB	Q9UMX3	BOK	involved_in	GO:1902237	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35425|ensembl:ENSMUSP00000027499	9606	Ensembl		P
UniProtKB	Q9UMX3	BOK	involved_in	GO:0060546	negative regulation of necroptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35425|ensembl:ENSMUSP00000027499	9606	Ensembl		P
UniProtKB	Q9UMX3	BOK	involved_in	GO:1900119	positive regulation of execution phase of apoptosis	ECO:0000315	IMP	PMID:20673843		9606	UniProt		P
UniProtKB	Q9UMX5	NENF	involved_in	GO:1901215	negative regulation of neuron death	ECO:0000315	IMP	PMID:31536960		9606	UniProt		P
UniProtKB	Q9UMZ3	PTPRQ	involved_in	GO:0045598	regulation of fat cell differentiation	ECO:0000314	IDA	PMID:19351528		9606	UniProt		P
UniProtKB	Q9UN36	NDRG2	involved_in	GO:0048662	negative regulation of smooth muscle cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QYG0|ensembl:ENSMUSP00000004673	9606	Ensembl		P
UniProtKB	Q9UN37	VPS4A	involved_in	GO:0044878	mitotic cytokinesis checkpoint signaling	ECO:0000315	IMP	PMID:24814515		9606	UniProt		P
UniProtKB	Q9UN37	VPS4A	involved_in	GO:0032466	negative regulation of cytokinesis	ECO:0000315	IMP	PMID:24814515		9606	UniProt		P
UniProtKB	Q9UN37	VPS4A	involved_in	GO:0060548	negative regulation of cell death	ECO:0005547	IC	PMID:17428789		9606	ComplexPortal		P
UniProtKB	Q9UN70	PCDHGC3	involved_in	GO:0043524	negative regulation of neuron apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91XX1|ensembl:ENSMUSP00000076085	9606	Ensembl		P
UniProtKB	Q9UN79	SOX13	involved_in	GO:0090336	positive regulation of brown fat cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04891|ensembl:ENSMUSP00000119729	9606	Ensembl		P
UniProtKB	Q9UN79	SOX13	involved_in	GO:0045586	regulation of gamma-delta T cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04891|ensembl:ENSMUSP00000119729	9606	Ensembl		P
UniProtKB	Q9UN79	SOX13	involved_in	GO:0045588	positive regulation of gamma-delta T cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04891|ensembl:ENSMUSP00000119729	9606	Ensembl		P
UniProtKB	Q9UN79	SOX13	involved_in	GO:0090336	positive regulation of brown fat cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q04891	9606	UniProt		P
UniProtKB	Q9UNA3	A4GNT	involved_in	GO:0050680	negative regulation of epithelial cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14BT6|ensembl:ENSMUSP00000045629	9606	Ensembl		P
UniProtKB	Q9UNG2	TNFSF18	involved_in	GO:0042129	regulation of T cell proliferation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2673064|PANTHER:PTN000392086	9606	GO_Central		P
UniProtKB	Q9UNG2	TNFSF18	involved_in	GO:0042129	regulation of T cell proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7TS55	9606	UniProt		P
UniProtKB	Q9UNG2	TNFSF18	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000304	TAS	PMID:10074428		9606	PINC		P
UniProtKB	Q9UNH5	CDC14A	involved_in	GO:0032467	positive regulation of cytokinesis	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000596948|PomBase:SPAC1782.09c|SGD:S000001924	9606	GO_Central		P
UniProtKB	Q9UNH5	CDC14A	involved_in	GO:0007096	regulation of exit from mitosis	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000596948|PomBase:SPAC1782.09c|SGD:S000001924|UniProtKB:Q59NH8	9606	GO_Central		P
UniProtKB	Q9UNH7	SNX6	involved_in	GO:0043524	negative regulation of neuron apoptotic process	ECO:0000316	IGI	PMID:27541017	RNAcentral:URS00004E0808_9606	9606	ARUK-UCL	part_of(GO:1904646)	P
UniProtKB	Q9UNI1	CELA1	involved_in	GO:0042127	regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91X79|ensembl:ENSMUSP00000023775	9606	Ensembl		P
UniProtKB	Q9UNI1	CELA1	involved_in	GO:0045595	regulation of cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91X79|ensembl:ENSMUSP00000023775	9606	Ensembl		P
UniProtKB	Q9UNK4	PLA2G2D	involved_in	GO:0042130	negative regulation of T cell proliferation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1341796|MGI:MGI:1349661|PANTHER:PTN000196980	9606	GO_Central		P
UniProtKB	Q9UNK4	PLA2G2D	involved_in	GO:0042130	negative regulation of T cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WVF6|ensembl:ENSMUSP00000030528	9606	Ensembl		P
